Alias	UniprotID	PFAM_domain	E-value_domain	Domain_description	Target_name	From_coordinate	To_coordinate	E-value_full_sequence	c-Evalue_domain	i-Evalue_domain	Description	Target_uniprot
TsdR|Q0SFL4	Q0SFL4	IclR	4e-14	Bacterial transcriptional regulator	AAT83921.1	127	249	3.4e-14	7.2e-17	8.3e-14	 -	Q6A5P2
TsdR|Q0SFL4	Q0SFL4	HTH_IclR	1.7e-11	IclR helix-turn-helix domain	AAT83921.1	12	58	3.4e-12	8.7e-14	9.5e-12	 -	Q6A5P2
TsdR|Q0SFL4	Q0SFL4	HTH_5	1900.0	Bacterial regulatory protein, arsR family	AAT83921.1	11	54	0.00025	3.2e-06	0.0015	 -	Q6A5P2
TsdR|Q0SFL4	Q0SFL4	HTH_5	1900.0	Bacterial regulatory protein, arsR family	AAT83921.1	102	113	0.00025	0.38	170.0	 -	Q6A5P2
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82775.1	43	83	4e-05	9.7e-07	8.9e-05	 -	Q6A8Z1
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT83897.1	7	33	0.00012	5.3e-06	0.00049	 -	Q6A5R6
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82432.1	28	60	1.3e-06	3.4e-08	3.1e-06	 -	Q6A9Y4
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT83775.1	32	82	2.2e-06	9.3e-08	8.5e-06	 -	Q6A638
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT83775.1	127	142	2.2e-06	8.1	750.0	 -	Q6A638
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT83775.1	285	297	2.2e-06	5.0	460.0	 -	Q6A638
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82969.1	17	63	1.3e-07	2.4e-09	2.2e-07	 -	Q6A8E6
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT81851.1	25	67	5.1e-05	1.4e-06	0.00013	 -	Q6ABN1
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT81851.1	89	101	5.1e-05	8.8	810.0	 -	Q6ABN1
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT83370.1	66	125	3.1e-13	7.1e-15	6.5e-13	 -	Q6A795
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82259.1	1	40	6.2e-06	2.7e-07	2.5e-05	 -	Q6AAF7
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82259.1	60	67	6.2e-06	4.0	370.0	 -	Q6AAF7
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT81844.1	23	68	1.1e-09	3.2e-11	3e-09	 -	Q6ABP0
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT83921.1	11	56	3.3e-06	9.5e-08	8.8e-06	 -	Q6A5P2
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82281.1	44	54	2.2e-15	2.4	220.0	 -	Q6AAD5
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82281.1	64	124	2.2e-15	1.1e-16	1e-14	 -	Q6AAD5
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT83674.1	24	66	0.00049	1.4e-05	0.0013	 -	Q6A6D9
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT83674.1	351	372	0.00049	3.4	310.0	 -	Q6A6D9
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82978.1	37	79	2.6e-07	6.6e-09	6.1e-07	 -	Q6A8D7
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82237.1	21	60	7.5e-09	1.9e-10	1.7e-08	 -	Q6AAH9
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82633.1	27	83	6.4e-11	1.1e-12	1e-10	 -	Q6A9D3
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT83295.1	32	75	1.2e-09	3.7e-11	3.4e-09	 -	Q6A7H0
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT83295.1	113	126	1.2e-09	7.9	730.0	 -	Q6A7H0
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT83295.1	156	168	1.2e-09	6.2	570.0	 -	Q6A7H0
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82334.1	97	156	6.6e-09	1.5e-10	1.4e-08	 -	Q6AA82
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82207.1	50	77	4.1e-05	1.2e-06	0.00011	 -	Q6AAK9
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82965.1	86	123	2.8e-06	1.4e-07	1.3e-05	 -	Q6A8F0
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82965.1	155	168	2.8e-06	3.1	280.0	 -	Q6A8F0
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT81984.1	180	217	4.7e-05	1.7e-06	0.00016	 -	Q6AB82
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82149.1	16	59	1.2e-07	4.9e-09	4.5e-07	 -	Q6AAR7
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82149.1	173	183	1.2e-07	9.2	850.0	 -	Q6AAR7
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT83958.1	54	113	1.6e-10	3.3e-12	3e-10	 -	Q6A5K5
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT84012.1	21	52	0.0001	2.7e-06	0.00024	 -	Q6A5F1
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT83955.1	48	105	3e-12	9e-14	8.3e-12	 -	Q6A5K8
TstR|Q03S27	Q03S27	MarR_2	8.1e-12	MarR family	AAT82634.1	22	54	6.6e-06	2e-07	1.8e-05	 -	Q6A9D2
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT82786.1	24	70	1.1e-09	1.4e-11	2.7e-09	 -	Q6A8Y0
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT82954.1	17	62	2.7e-12	4.8e-14	9.3e-12	 -	Q6A8G1
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT82954.1	129	143	2.7e-12	1.6	300.0	 -	Q6A8G1
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT83787.1	23	57	1.3e-08	1.4e-10	2.6e-08	 -	Q6A626
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT83157.1	25	69	1.3e-10	1e-12	1.9e-10	 -	Q6A7V8
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT82282.1	27	71	1.5e-18	1.5e-20	2.8e-18	 -	Q6AAD4
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT82586.1	13	55	8.5e-15	8.1e-17	1.6e-14	 -	Q6A9I0
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT82391.1	16	62	7e-07	7.3e-09	1.4e-06	 -	Q6AA25
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT81830.1	84	124	1.7e-13	1.9e-15	3.6e-13	 -	Q6ABN5
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT82922.1	25	71	7.3e-13	5.3e-15	1e-12	 -	Q6A8J3
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT82922.1	192	201	7.3e-13	5.3	1000.0	 -	Q6A8J3
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT83962.1	25	69	6.3e-09	9.1e-11	1.7e-08	 -	Q6A5K1
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT82597.1	2	24	0.00095	1.3e-05	0.0025	 -	Q6A9G9
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT82597.1	38	43	0.00095	2.0	380.0	 -	Q6A9G9
TtgR|Q9AIU0	Q9AIU0	TetR_N	6.1e-18	Bacterial regulatory proteins, tetR family	AAT84034.1	8	32	0.00045	5e-06	0.00097	 -	Q6A5C9
TtgT|I7C131	I7C131	IclR	2.9e-13	Bacterial transcriptional regulator	AAT83921.1	46	60	3.4e-14	0.59	680.0	 -	Q6A5P2
TtgT|I7C131	I7C131	IclR	2.9e-13	Bacterial transcriptional regulator	AAT83921.1	127	249	3.4e-14	7.2e-17	8.3e-14	 -	Q6A5P2
TtgT|I7C131	I7C131	HTH_IclR	4.9e-11	IclR helix-turn-helix domain	AAT83921.1	12	58	3.4e-12	8.7e-14	9.5e-12	 -	Q6A5P2
TtgT|I7C131	I7C131	IclR	2.9e-13	Bacterial transcriptional regulator	AAT83117.1	125	231	4.2e-18	9.2e-20	1.1e-16	 -	Q6A7Z8
TtgT|I7C131	I7C131	HTH_IclR	4.9e-11	IclR helix-turn-helix domain	AAT83117.1	10	57	2.1e-10	1.9e-12	2.1e-10	 -	Q6A7Z8
TtgT|I7C131	I7C131	HTH_IclR	4.9e-11	IclR helix-turn-helix domain	AAT83117.1	67	78	2.1e-10	0.35	38.0	 -	Q6A7Z8
TtgT|I7C131	I7C131	HTH_IclR	4.9e-11	IclR helix-turn-helix domain	AAT83117.1	229	237	2.1e-10	9.6	1100.0	 -	Q6A7Z8
TTHA1437|Q5SID7	Q5SID7	cNMP_binding	6.8e-25	Cyclic nucleotide-binding domain	AAT81984.1	35	121	6.9e-18	5.5e-21	1.3e-17	 -	Q6AB82
TTHA1437|Q5SID7	Q5SID7	HTH_Crp_2	10000.0	Crp-like helix-turn-helix domain	AAT81984.1	156	229	2.4e-16	2.1e-18	4.9e-16	 -	Q6AB82
TTHA1437|Q5SID7	Q5SID7	HTH_Crp_2	2.1e-13	Crp-like helix-turn-helix domain	AAT81984.1	156	229	2.4e-16	2.1e-18	4.9e-16	 -	Q6AB82
TylP|Q9XCC7	Q9XCC7	TetR_N	5.6e-17	Bacterial regulatory proteins, tetR family	AAT81830.1	84	124	1.7e-13	1.9e-15	3.6e-13	 -	Q6ABN5
TylP|Q9XCC7	Q9XCC7	TetR_C_11	0.00024	Tetracyclin repressor-like, C-terminal domain	AAT81830.1	74	85	0.00011	0.36	840.0	 -	Q6ABN5
TylP|Q9XCC7	Q9XCC7	TetR_C_11	0.00024	Tetracyclin repressor-like, C-terminal domain	AAT81830.1	154	258	0.00011	4.8e-08	0.00011	 -	Q6ABN5
UlaR_YjfQ|P0A9W0	P0A9W0	DeoRC	2.6000000000000002e-37	DeoR C terminal sensor domain	AAT81902.1	77	233	9.8e-48	3.3e-50	1.2e-47	 -	Q6ABG4
UlaR_YjfQ|P0A9W0	P0A9W0	HTH_DeoR	2.8e-20	DeoR-like helix-turn-helix domain	AAT81902.1	6	57	3.5e-14	2.7e-16	6.3e-14	 -	Q6ABG4
UlaR_YjfQ|P0A9W0	P0A9W0	DeoRC	2.6000000000000002e-37	DeoR C terminal sensor domain	AAT82056.1	121	256	8.9e-29	3.8e-31	1.5000000000000002e-28	 -	Q6AB10
UlaR_YjfQ|P0A9W0	P0A9W0	HTH_DeoR	2.8e-20	DeoR-like helix-turn-helix domain	AAT82056.1	51	105	6.7e-10	6.4e-12	1.5e-09	 -	Q6AB10
UlaR_YjfQ|P0A9W0	P0A9W0	DeoRC	2.6000000000000002e-37	DeoR C terminal sensor domain	AAT81820.1	52	207	8e-41	2.5999999999999996e-43	1e-40	 -	Q6ABK0
UlaR_YjfQ|P0A9W0	P0A9W0	HTH_DeoR	2.8e-20	DeoR-like helix-turn-helix domain	AAT81820.1	2	42	7e-10	5e-12	1.2e-09	 -	Q6ABK0
UlaR_YjfQ|P0A9W0	P0A9W0	DeoRC	2.6000000000000002e-37	DeoR C terminal sensor domain	AAT84030.1	85	240	3.5e-47	1.4e-49	5.5e-47	 -	Q6A5D3
UlaR_YjfQ|P0A9W0	P0A9W0	HTH_DeoR	2.8e-20	DeoR-like helix-turn-helix domain	AAT84030.1	15	67	9.1e-14	7.3e-16	1.7e-13	 -	Q6A5D3
UlaR_YjfQ|P0A9W0	P0A9W0	DeoRC	2.6000000000000002e-37	DeoR C terminal sensor domain	AAT82762.1	84	241	3.2e-42	1e-44	3.9999999999999995e-42	 -	Q6A904
UlaR_YjfQ|P0A9W0	P0A9W0	HTH_DeoR	2.8e-20	DeoR-like helix-turn-helix domain	AAT82762.1	15	67	4e-13	4.8e-15	1.1e-12	 -	Q6A904
UlaR_YjfQ|P0A9W0	P0A9W0	DeoRC	2.6000000000000002e-37	DeoR C terminal sensor domain	AAT81792.1	74	229	9.4e-32	3.1000000000000002e-34	1.2e-31	 -	Q6ABT6
UlaR_YjfQ|P0A9W0	P0A9W0	HTH_DeoR	2.8e-20	DeoR-like helix-turn-helix domain	AAT81792.1	19	58	1.3e-12	1.1e-14	2.5e-12	 -	Q6ABT6
UxuR|P39161	P39161	GntR	4.6e-23	Bacterial regulatory proteins, gntR family	AAT83712.1	22	79	1.7e-15	1.8e-17	3.8e-15	 -	Q6A6A1
UxuR|P39161	P39161	FCD	9.1e-21	FCD domain	AAT83712.1	115	231	2.1e-17	7.1e-20	4.1e-17	 -	Q6A6A1
UxuR|P39161	P39161	GntR	4.6e-23	Bacterial regulatory proteins, gntR family	AAT82496.1	15	70	3.2e-12	3.3e-14	6.9e-12	 -	Q6A9S0
UxuR|P39161	P39161	FCD	9.1e-21	FCD domain	AAT82496.1	50	58	1.3e-23	2.1	1200.0	 -	Q6A9S0
UxuR|P39161	P39161	FCD	9.1e-21	FCD domain	AAT82496.1	101	219	1.3e-23	2.2e-26	1.3e-23	 -	Q6A9S0
UxuR|P39161	P39161	GntR	4.6e-23	Bacterial regulatory proteins, gntR family	AAT82497.1	41	102	3e-10	2.2e-12	4.6e-10	 -	Q6A9R9
UxuR|P39161	P39161	FCD	9.1e-21	FCD domain	AAT82497.1	134	249	3e-21	9.499999999999999e-24	5.5e-21	 -	Q6A9R9
UxuR|P39161	P39161	GntR	4.6e-23	Bacterial regulatory proteins, gntR family	AAT81922.1	53	108	1.2e-16	1.4e-18	2.9e-16	 -	Q6ABE4
UxuR|P39161	P39161	FCD	9.1e-21	FCD domain	AAT81922.1	86	96	1.6e-17	1.7	990.0	 -	Q6ABE4
UxuR|P39161	P39161	FCD	9.1e-21	FCD domain	AAT81922.1	139	263	1.6e-17	2.7e-20	1.6e-17	 -	Q6ABE4
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT81984.1	176	219	4.9e-06	4.5e-08	9.5e-06	 -	Q6AB82
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT81922.1	53	108	1.2e-16	1.4e-18	2.9e-16	 -	Q6ABE4
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82432.1	3	64	1.2e-20	9.7e-23	2e-20	 -	Q6A9Y4
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT83712.1	22	79	1.7e-15	1.8e-17	3.8e-15	 -	Q6A6A1
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82496.1	15	70	3.2e-12	3.3e-14	6.9e-12	 -	Q6A9S0
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82717.1	23	83	4.9e-14	2.3e-16	4.9e-14	 -	Q6A949
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82717.1	289	301	4.9e-14	4.7	990.0	 -	Q6A949
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82717.1	409	422	4.9e-14	5.4	1100.0	 -	Q6A949
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82630.1	26	87	3.3e-12	2.8e-14	5.8e-12	 -	Q6A9D6
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82630.1	448	457	3.3e-12	5.8	1200.0	 -	Q6A9D6
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82497.1	41	102	3e-10	2.2e-12	4.6e-10	 -	Q6A9R9
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT84030.1	22	66	2.1e-05	2.1e-07	4.4e-05	 -	Q6A5D3
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82633.1	40	73	0.00071	1.3e-05	0.0027	 -	Q6A9D3
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82633.1	85	96	0.00071	4.1	850.0	 -	Q6A9D3
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82633.1	120	131	0.00071	2.2	460.0	 -	Q6A9D3
VaFadR|D0X078	D0X078	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82207.1	22	83	3.5e-15	3.1e-17	6.5e-15	 -	Q6AAK9
VanR(Atu1419)|A9CJ36	A9CJ36	FCD	3.8e-15	FCD domain	AAT83712.1	115	231	2.1e-17	7.1e-20	4.1e-17	 -	Q6A6A1
VanR(Atu1419)|A9CJ36	A9CJ36	GntR	1.6e-14	Bacterial regulatory proteins, gntR family	AAT83712.1	22	79	1.7e-15	1.8e-17	3.8e-15	 -	Q6A6A1
VanR(Atu1419)|A9CJ36	A9CJ36	FCD	3.8e-15	FCD domain	AAT82496.1	50	58	1.3e-23	2.1	1200.0	 -	Q6A9S0
VanR(Atu1419)|A9CJ36	A9CJ36	FCD	3.8e-15	FCD domain	AAT82496.1	101	219	1.3e-23	2.2e-26	1.3e-23	 -	Q6A9S0
VanR(Atu1419)|A9CJ36	A9CJ36	GntR	1.6e-14	Bacterial regulatory proteins, gntR family	AAT82496.1	15	70	3.2e-12	3.3e-14	6.9e-12	 -	Q6A9S0
VanR(Atu1419)|A9CJ36	A9CJ36	FCD	3.8e-15	FCD domain	AAT82497.1	134	249	3e-21	9.499999999999999e-24	5.5e-21	 -	Q6A9R9
VanR(Atu1419)|A9CJ36	A9CJ36	GntR	1.6e-14	Bacterial regulatory proteins, gntR family	AAT82497.1	41	102	3e-10	2.2e-12	4.6e-10	 -	Q6A9R9
VanR(Atu1419)|A9CJ36	A9CJ36	FCD	3.8e-15	FCD domain	AAT81922.1	86	96	1.6e-17	1.7	990.0	 -	Q6ABE4
VanR(Atu1419)|A9CJ36	A9CJ36	FCD	3.8e-15	FCD domain	AAT81922.1	139	263	1.6e-17	2.7e-20	1.6e-17	 -	Q6ABE4
VanR(Atu1419)|A9CJ36	A9CJ36	GntR	1.6e-14	Bacterial regulatory proteins, gntR family	AAT81922.1	53	108	1.2e-16	1.4e-18	2.9e-16	 -	Q6ABE4
VarR|Q9AJL5	Q9AJL5	TetR_C_1	5.3e-11	Tetracyclin repressor-like, C-terminal domain	AAT83157.1	84	171	6.2e-10	2.9e-12	6.7e-09	 -	Q6A7V8
VarR|Q9AJL5	Q9AJL5	TetR_C_1	5.3e-11	Tetracyclin repressor-like, C-terminal domain	AAT83157.1	184	200	6.2e-10	0.015	34.0	 -	Q6A7V8
VarR|Q9AJL5	Q9AJL5	TetR_N	1e-08	Bacterial regulatory proteins, tetR family	AAT83157.1	25	69	1.3e-10	1e-12	1.9e-10	 -	Q6A7V8
VC_1968|Q9KQN0	Q9KQN0	HTH_3	1.6e-13	Helix-turn-helix	AAT83912.1	110	161	1.6e-09	9.3e-12	2.4e-09	 -	Q6A5Q1
VC_1968|Q9KQN0	Q9KQN0	Cupin_2	3.1e-06	Cupin domain	AAT83912.1	210	279	8.1e-15	1.8e-17	1.4e-14	 -	Q6A5Q1
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT82786.1	24	70	1.1e-09	1.4e-11	2.7e-09	 -	Q6A8Y0
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT82954.1	17	62	2.7e-12	4.8e-14	9.3e-12	 -	Q6A8G1
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT82954.1	129	143	2.7e-12	1.6	300.0	 -	Q6A8G1
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT83787.1	23	57	1.3e-08	1.4e-10	2.6e-08	 -	Q6A626
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT83157.1	25	69	1.3e-10	1e-12	1.9e-10	 -	Q6A7V8
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT82282.1	27	71	1.5e-18	1.5e-20	2.8e-18	 -	Q6AAD4
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT82586.1	13	55	8.5e-15	8.1e-17	1.6e-14	 -	Q6A9I0
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT82391.1	16	62	7e-07	7.3e-09	1.4e-06	 -	Q6AA25
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT81830.1	84	124	1.7e-13	1.9e-15	3.6e-13	 -	Q6ABN5
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT82922.1	25	71	7.3e-13	5.3e-15	1e-12	 -	Q6A8J3
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT82922.1	192	201	7.3e-13	5.3	1000.0	 -	Q6A8J3
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT83962.1	25	69	6.3e-09	9.1e-11	1.7e-08	 -	Q6A5K1
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT82597.1	2	24	0.00095	1.3e-05	0.0025	 -	Q6A9G9
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT82597.1	38	43	0.00095	2.0	380.0	 -	Q6A9G9
VceR|A0A2K2UHF4	A0A2K2UHF4	TetR_N	5.5e-14	Bacterial regulatory proteins, tetR family	AAT84034.1	8	32	0.00045	5e-06	0.00097	 -	Q6A5C9
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT81984.1	176	219	4.9e-06	4.5e-08	9.5e-06	 -	Q6AB82
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT81922.1	53	108	1.2e-16	1.4e-18	2.9e-16	 -	Q6ABE4
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82432.1	3	64	1.2e-20	9.7e-23	2e-20	 -	Q6A9Y4
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT83712.1	22	79	1.7e-15	1.8e-17	3.8e-15	 -	Q6A6A1
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82496.1	15	70	3.2e-12	3.3e-14	6.9e-12	 -	Q6A9S0
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82717.1	23	83	4.9e-14	2.3e-16	4.9e-14	 -	Q6A949
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82717.1	289	301	4.9e-14	4.7	990.0	 -	Q6A949
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82717.1	409	422	4.9e-14	5.4	1100.0	 -	Q6A949
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82630.1	26	87	3.3e-12	2.8e-14	5.8e-12	 -	Q6A9D6
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82630.1	448	457	3.3e-12	5.8	1200.0	 -	Q6A9D6
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82497.1	41	102	3e-10	2.2e-12	4.6e-10	 -	Q6A9R9
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT84030.1	22	66	2.1e-05	2.1e-07	4.4e-05	 -	Q6A5D3
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82633.1	40	73	0.00071	1.3e-05	0.0027	 -	Q6A9D3
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82633.1	85	96	0.00071	4.1	850.0	 -	Q6A9D3
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82633.1	120	131	0.00071	2.2	460.0	 -	Q6A9D3
VcFadR|Q9KQU8	Q9KQU8	GntR	3.6e-20	Bacterial regulatory proteins, gntR family	AAT82207.1	22	83	3.5e-15	3.1e-17	6.5e-15	 -	Q6AAK9
Vfr|P55222	P55222	cNMP_binding	1.5000000000000002e-22	Cyclic nucleotide-binding domain	AAT81984.1	35	121	6.9e-18	5.5e-21	1.3e-17	 -	Q6AB82
Vfr|P55222	P55222	HTH_Crp_2	1.7e-12	Crp-like helix-turn-helix domain	AAT81984.1	156	229	2.4e-16	2.1e-18	4.9e-16	 -	Q6AB82
VpsT|Q9KKZ8	Q9KKZ8	GerE	9.7e-20	Bacterial regulatory proteins, luxR family	AAT82167.1	145	200	6.9e-13	2.7e-15	1e-12	 -	Q6AAP9
VpsT|Q9KKZ8	Q9KKZ8	GerE	9.7e-20	Bacterial regulatory proteins, luxR family	AAT82700.1	157	209	7.5e-13	3.5e-15	1.3e-12	 -	Q6A966
VpsT|Q9KKZ8	Q9KKZ8	GerE	9.7e-20	Bacterial regulatory proteins, luxR family	AAT82679.1	149	204	2.9e-18	1.2e-20	4.7e-18	 -	Q6A987
VpsT|Q9KKZ8	Q9KKZ8	GerE	9.7e-20	Bacterial regulatory proteins, luxR family	AAT83742.1	159	213	4.5e-19	1.8e-21	6.7e-19	 -	Q6A671
VpsT|Q9KKZ8	Q9KKZ8	GerE	9.7e-20	Bacterial regulatory proteins, luxR family	AAT81814.1	156	212	2.6e-18	1e-20	3.9e-18	 -	Q6ABR9
